"","price","floors","waterfront","view","condition","sqft_basement","lat","long","sqft_lot15","city","room_avg_sqft","house_age","renovated"
"292",375000,1,"0",0,5,1100,47.543,-122.28,5766,"Seattle",162.962962962963,60,"0"
"293",3e+05,2,"0",0,3,0,47.3607,-122.034,5091,"Maple Valley",254.666666666667,10,"0"
"294",420000,1.5,"0",0,4,0,47.5759,-122.137,10530,"Bellevue",291.666666666667,61,"0"
"295",679900,2,"0",2,3,460,47.565,-122.381,5750,"Seattle",304.615384615385,15,"0"
"296",380000,2,"0",0,4,0,47.4769,-122.141,11340,"Renton",324.705882352941,37,"0"
"297",329500,2,"0",0,3,0,47.3845,-122.029,8168,"Maple Valley",242.666666666667,21,"0"
"298",604950,1,"0",0,3,770,47.6743,-122.184,9363,"Kirkland",206.153846153846,2,"0"
"299",338000,1,"0",0,3,720,47.4888,-122.182,7650,"Renton",171.25,29,"0"
"300",280000,2,"0",0,3,0,47.5112,-122.19,7220,"Renton",228.8,22,"0"
"301",315000,1,"0",0,5,1080,47.7711,-122.341,6929,"Seattle",151.724137931034,61,"0"
"302",530000,1,"0",0,5,1080,47.7711,-122.341,6929,"Seattle",151.724137931034,61,"0"
"303",297000,2,"0",0,3,0,47.5038,-122.189,7625,"Renton",232,21,"0"
"304",730000,2,"0",0,3,0,47.5823,-121.97,7447,"Sammamish",430.666666666667,11,"0"
"305",450000,1,"0",0,3,530,47.7164,-122.304,12600,"Seattle",193.04347826087,75,"0"
"306",275000,1,"0",0,3,530,47.3624,-122.045,7500,"Maple Valley",151.428571428571,18,"0"
"307",595000,2,"0",0,3,0,47.6831,-122.329,3120,"Seattle",288.571428571429,55,"0"
"308",435000,1.5,"0",0,3,0,47.592,-122.307,2577,"Seattle",236.363636363636,111,"1"
"309",950000,2,"0",0,3,1010,47.7268,-122.06,14142,"Woodinville",432.857142857143,29,"0"
"310",389000,2,"0",0,3,0,47.7237,-121.959,6930,"Duvall",293.793103448276,14,"0"
"311",560000,1,"0",0,3,970,47.6283,-122.095,8050,"Redmond",217.931034482759,47,"0"
"312",799000,2,"0",0,4,0,47.5483,-122.226,9691,"Mercer Island",346.206896551724,46,"0"
"313",365500,1,"0",0,4,0,47.7591,-122.146,9600,"Woodinville",235,32,"0"
"314",252350,1,"0",0,3,490,47.4612,-122.169,7350,"Renton",193.333333333333,36,"0"
"315",403950,2,"0",0,3,0,47.4987,-122.365,12000,"Seattle",282.666666666667,22,"0"
"316",385000,1,"0",0,3,660,47.772,-122.358,10020,"Seattle",212.307692307692,61,"0"
"317",345000,1.5,"0",0,3,0,47.5287,-122.35,7620,"Seattle",258.333333333333,58,"0"
"318",490000,2,"0",0,4,0,47.6109,-122.114,2856,"Bellevue",293.333333333333,36,"0"
"319",927000,2,"0",0,3,0,47.6294,-122.218,12239,"Bellevue",425.806451612903,62,"0"
"320",330000,1,"0",0,5,0,47.7405,-122.241,9600,"Kenmore",305,65,"0"
"321",530000,1,"0",0,4,1220,47.5976,-122.118,8800,"Bellevue",181.818181818182,57,"0"
"322",365000,1,"0",0,1,0,47.5722,-122.129,10071,"Bellevue",277.142857142857,53,"0"
"323",378750,1.5,"0",0,3,900,47.5644,-122.289,3500,"Seattle",193.846153846154,106,"1"
"324",269900,1.5,"0",0,4,0,47.4556,-122.157,8750,"Renton",226.666666666667,47,"0"
"325",557000,2,"0",0,3,420,47.6055,-122.305,1543,"Seattle",172,7,"0"
"326",352000,1,"0",0,4,0,47.6879,-122.385,4500,"Seattle",235,78,"0"
"327",322500,2,"0",0,3,0,47.3845,-122.032,7107,"Maple Valley",242.666666666667,21,"0"
"328",650000,2,"0",0,3,180,47.5815,-122.402,1352,"Seattle",183.448275862069,14,"0"
"329",450000,3,"0",0,3,0,47.6609,-122.344,3235,"Seattle",215,14,"0"
"330",278500,1,"0",0,3,0,47.3163,-122.188,5250,"Auburn",261.666666666667,17,"0"
"331",364950,2,"0",0,3,0,47.4309,-122.191,6996,"Renton",257.333333333333,20,"0"
"332",268000,2,"0",0,3,0,47.404,-122.191,8134,"Kent",238.461538461538,24,"0"
"333",577500,2,"0",0,3,0,47.7067,-122.2,8118,"Kirkland",307.692307692308,20,"0"
"334",339000,1.5,"0",2,3,0,47.504,-122.227,6867,"Seattle",367.692307692308,95,"0"
"335",423000,1,"0",0,5,910,47.7448,-122.333,8660,"Seattle",177.931034482759,53,"0"
"336",355000,2,"0",0,3,0,47.7318,-121.982,5465,"Duvall",297.6,3,"0"
"337",482000,1,"0",0,3,0,47.6885,-122.337,4050,"Seattle",237.5,74,"0"
"338",625000,1,"0",0,5,0,47.5724,-122.179,9800,"Bellevue",278.260869565217,60,"0"
"339",538000,2,"0",0,3,0,47.5272,-122.169,11632,"Renton",346.153846153846,27,"0"
"340",380000,2,"0",0,4,0,47.4334,-122.161,10094,"Renton",350.769230769231,30,"0"
"341",375000,1,"0",0,3,0,47.6073,-122.308,5120,"Seattle",235,106,"0"
"342",245000,1,"0",0,5,500,47.3592,-122.046,8140,"Maple Valley",158.461538461538,19,"0"
"343",1300000,1,"0",0,4,580,47.6408,-122.219,15715,"Bellevue",295,39,"0"
"344",397000,1,"0",0,3,240,47.7245,-122.2,9660,"Kirkland",171.428571428571,44,"0"
"345",365000,2,"0",0,3,0,47.4362,-122.178,5082,"Renton",338.461538461538,10,"0"
"346",328500,2,"0",0,3,0,47.3739,-122.156,8250,"Kent",286.25,25,"0"
"347",1e+06,1.5,"0",0,5,690,47.6636,-122.33,3277,"Seattle",256,93,"0"
"348",237000,2,"0",0,3,0,47.4324,-122.197,2094,"Renton",229.230769230769,10,"0"
"349",525000,2,"0",0,3,0,47.7734,-122.224,4674,"Bothell",326.666666666667,12,"0"
"350",749000,1,"0",0,3,270,47.559,-122.164,9131,"Bellevue",192,39,"1"
"351",843000,2,"0",0,3,0,47.6954,-122.103,9003,"Redmond",481.538461538462,24,"0"
"352",438000,3,"0",0,3,0,47.6776,-122.318,3090,"Seattle",254,15,"0"
"353",578000,1,"0",2,3,580,47.504,-122.382,11760,"Seattle",267.826086956522,38,"0"
"354",227950,1,"0",0,5,0,47.2613,-122.255,4910,"Auburn",303.636363636364,61,"0"
"355",196000,2,"0",0,3,0,47.3417,-122.271,7519,"Auburn",331.2,41,"0"
"356",641000,1,"0",0,3,350,47.6694,-122.275,5406,"Seattle",267.5,62,"0"
"357",205000,1,"0",0,4,0,47.3838,-122.289,8050,"Kent",188,55,"0"
"358",4e+05,1,"0",0,3,0,47.7487,-122.082,9760,"Woodinville",333.913043478261,47,"0"
"359",1030000,1,"0",0,3,935,47.5534,-122.078,7704,"Issaquah",401.538461538462,10,"0"
"360",505000,1,"0",0,3,0,47.7355,-122.18,5460,"Kirkland",210,43,"0"
"361",475000,1,"0",0,3,1040,47.7206,-122.211,7221,"Kirkland",152.941176470588,40,"0"
"362",520000,1,"0",0,5,1150,47.7691,-122.262,9450,"Kenmore",230.4,38,"0"
"363",1450000,2,"0",2,3,710,47.7183,-122.258,13838,"Kirkland",383.529411764706,38,"1"
"364",333500,1,"0",0,3,0,47.7736,-122.214,10007,"Bothell",212.173913043478,50,"0"
"365",232000,1,"0",0,4,0,47.362,-122.029,10209,"Maple Valley",280,39,"0"
"366",691100,1,"0",0,4,650,47.5698,-122.121,16117,"Bellevue",253.333333333333,32,"0"
"367",811000,1,"0",0,4,0,47.5505,-122.221,10005,"Mercer Island",325.217391304348,55,"0"
"368",551000,2,"0",0,3,0,47.7605,-122.234,5788,"Kenmore",435.384615384615,14,"0"
"369",496500,2,"0",0,3,0,47.7356,-122.157,3710,"Woodinville",347.692307692308,21,"0"
"370",255000,1,"0",0,5,0,47.3663,-122.089,8223,"Kent",215.652173913043,29,"0"
"371",348000,2,"0",0,4,0,47.3759,-122.125,8049,"Kent",411.2,26,"0"
"372",230000,2,"0",0,3,0,47.3912,-122.167,3777,"Kent",251.666666666667,30,"0"
"373",359500,2,"0",0,3,0,47.3305,-122.371,11250,"Federal Way",329.655172413793,27,"0"
"374",330000,1,"0",0,3,0,47.7617,-122.357,7000,"Seattle",196,62,"0"
"375",465000,1,"0",0,3,0,47.7311,-122.353,6360,"Seattle",257.391304347826,61,"0"
"376",325000,2,"0",0,3,0,47.3701,-122.107,7329,"Kent",246.666666666667,18,"0"
"377",340500,1,"0",0,4,350,47.4857,-122.318,14833,"Seattle",320,68,"0"
"378",342500,2,"0",0,3,0,47.3724,-122.042,6200,"Maple Valley",278.461538461538,22,"0"
"379",290900,2,"0",0,3,0,47.4855,-122.266,12950,"Seattle",322,85,"1"
"380",1199000,2,"0",1,3,980,47.717,-122.281,8400,"Seattle",403.870967741935,87,"1"
"381",520000,2,"0",0,3,0,47.5461,-121.998,3000,"Issaquah",260.689655172414,12,"0"
"382",460000,2,"0",2,3,530,47.5674,-122.29,4173,"Seattle",166.153846153846,10,"0"
"383",438924,1,"0",0,3,200,47.6943,-122.29,5400,"Seattle",154.545454545455,66,"0"
"384",315000,1,"0",0,3,0,47.5486,-122.38,6550,"Seattle",157.5,97,"0"
"385",590000,1,"0",2,3,1130,47.6658,-122.188,10988,"Kirkland",229.677419354839,40,"0"
"386",378500,1,"0",0,3,850,47.5772,-122.153,9000,"Bellevue",125.925925925926,60,"0"
"387",328500,2,"0",0,4,0,47.3875,-122.161,7691,"Kent",300,25,"0"
"388",849950,2,"0",0,4,0,47.6344,-122.174,11553,"Bellevue",427.142857142857,42,"0"
"389",525000,1,"0",2,3,450,47.5275,-122.391,6012,"Seattle",163.636363636364,65,"0"
"390",295000,1,"0",0,4,700,47.3078,-122.378,8250,"Federal Way",194.666666666667,37,"0"
"391",207950,1,"0",0,3,0,47.5158,-122.264,5000,"Seattle",178,98,"0"
"392",699900,2,"0",0,3,0,47.5985,-121.977,7302,"Sammamish",362.58064516129,13,"0"
"393",452000,1,"0",0,4,620,47.6734,-122.154,7350,"Redmond",147.692307692308,52,"0"
"394",370000,1,"0",1,4,0,47.4734,-122.186,4921,"Renton",280,28,"0"
"395",232000,1,"0",0,5,0,47.3811,-122.087,10794,"Kent",226.086956521739,47,"0"
"396",669950,2,"0",0,4,440,47.7081,-122.215,10392,"Kirkland",280,55,"0"
"397",397500,1,"0",0,3,440,47.7193,-122.216,6600,"Kirkland",178.333333333333,43,"0"
"398",490000,2,"0",0,3,360,47.6192,-122.301,1350,"Seattle",158.181818181818,11,"0"
"399",725000,2,"0",0,3,400,47.5836,-122.387,4420,"Seattle",244.285714285714,90,"1"
"400",625000,1.5,"0",0,4,300,47.5872,-122.39,4025,"Seattle",264.444444444444,115,"0"
"401",437500,2,"0",0,3,0,47.5322,-121.88,4816,"Snoqualmie",326.153846153846,15,"0"
"402",650000,2,"0",0,3,0,47.5416,-121.864,5335,"Snoqualmie",424,12,"0"
"403",475000,1,"0",0,3,630,47.6799,-122.381,3825,"Seattle",215,86,"0"
"404",342000,1,"0",0,4,0,47.3672,-122.151,12825,"Kent",321.666666666667,49,"0"
"405",1197350,2,"0",0,3,0,47.684,-122.205,10000,"Kirkland",369.333333333333,16,"0"
"406",280000,1,"0",0,4,0,47.4404,-122.191,10200,"Renton",303.636363636364,52,"0"
"407",240000,1,"0",0,3,0,47.4467,-122.281,11682,"Seattle",280,22,"0"
"408",529000,1.5,"0",0,4,0,47.6729,-122.363,3333,"Seattle",242,91,"0"
"409",442000,1,"0",0,4,160,47.5346,-122.385,5100,"Seattle",206,74,"0"
"410",615000,1,"0",0,4,720,47.6454,-122.373,5538,"Seattle",205,69,"0"
"411",585000,1,"0",0,4,850,47.7206,-122.11,8750,"Redmond",234.074074074074,34,"0"
"412",480000,2,"0",0,3,0,47.4877,-122.139,7787,"Renton",346.666666666667,10,"0"
"413",290000,1.5,"0",0,3,0,47.7343,-122.347,660,"Seattle",221.666666666667,66,"0"
"414",615000,1,"0",0,5,950,47.5789,-122.393,5000,"Seattle",165.217391304348,64,"0"
"415",3e+05,1,"0",0,4,0,47.7439,-122.339,7680,"Seattle",275,65,"0"
"416",308000,1.5,"0",0,3,400,47.3818,-122.225,11811,"Kent",316,83,"0"
"417",750000,2,"0",0,3,0,47.6734,-122.173,8615,"Kirkland",369.230769230769,14,"0"
"418",288000,1,"0",0,5,0,47.452,-122.177,7560,"Renton",238,57,"0"
"419",190000,1,"0",0,3,0,47.4973,-122.221,6840,"Seattle",157.5,72,"1"
"420",515000,1,"0",0,3,1010,47.7546,-122.341,4011,"Seattle",168.888888888889,10,"0"
"421",235000,1,"0",0,4,0,47.4667,-122.215,9040,"Renton",260,85,"0"
"422",275000,1,"0",0,3,0,47.5186,-122.374,5000,"Seattle",235,64,"0"
"423",727500,1,"0",0,4,0,47.6221,-122.193,9121,"Bellevue",248,63,"0"
"424",650000,2,"0",0,3,0,47.683,-122.039,6587,"Redmond",405.333333333333,12,"0"
"425",365000,1.5,"0",0,3,0,47.7315,-122.305,7085,"Seattle",265,71,"0"
"426",270500,1,"0",0,3,460,47.3608,-122.056,7848,"Maple Valley",203.076923076923,37,"0"
"427",2e+05,2,"0",0,3,0,47.2852,-122.19,1898,"Auburn",302.222222222222,37,"0"
"428",160000,1,"0",0,4,0,47.4097,-122.316,9660,"Seattle",183.636363636364,53,"0"
"429",204000,1,"0",0,4,0,47.3105,-122.021,7405,"Black Diamond",208,44,"0"
"430",358000,2,"0",0,4,0,47.4296,-122.161,7529,"Renton",257.6,30,"0"
"431",452000,1,"0",0,3,0,47.7373,-122.197,8190,"Bothell",232.592592592593,36,"0"
"432",595000,1,"0",0,4,500,47.6582,-122.345,4000,"Seattle",202,115,"0"
"433",249000,1,"0",0,3,0,47.3577,-122.16,6987,"Kent",226.666666666667,21,"0"
"434",346900,2,"0",0,3,0,47.449,-122.205,5109,"Renton",262.666666666667,16,"0"
"435",280000,2,"0",0,3,0,47.5025,-122.186,4350,"Renton",208,12,"0"
"436",318888,1,"0",0,4,50,47.3644,-122.28,9880,"Kent",336.296296296296,42,"0"
"437",530000,1,"0",0,3,0,47.5896,-122.009,13492,"Sammamish",339.2,48,"0"
"438",375000,2,"0",0,4,0,47.3914,-122.169,14479,"Kent",339.2,32,"0"
"439",782000,2,"0",0,4,0,47.5623,-122.116,9770,"Bellevue",317.333333333333,24,"0"
"440",259950,2,"0",0,3,350,47.5213,-122.357,928,"Seattle",144,7,"0"
"441",315000,1,"0",0,4,740,47.4518,-122.16,9588,"Renton",201.290322580645,36,"0"
"442",215000,1,"0",0,4,0,47.4949,-122.3,6490,"Seattle",330,72,"0"
"443",705000,1,"0",2,4,1040,47.5885,-122.248,8535,"Mercer Island",198.260869565217,69,"0"
"444",451000,2,"0",0,3,0,47.749,-122.305,10125,"Seattle",311.304347826087,66,"0"
"445",261000,1,"0",0,4,0,47.4727,-122.198,8750,"Renton",187.5,72,"0"
"446",396000,1,"0",0,5,0,47.7403,-122.256,8692,"Kenmore",236.363636363636,59,"0"
"447",238000,1.5,"0",0,3,0,47.4339,-122.291,7314,"Seattle",233.333333333333,56,"0"
"448",331500,2,"0",0,3,0,47.3628,-122.075,8103,"Kent",273.333333333333,17,"0"
"449",880000,2,"0",0,3,0,47.6935,-122.352,7995,"Seattle",441.538461538462,1,"0"
"450",638700,1,"0",0,3,710,47.5846,-122.168,8944,"Bellevue",238.260869565217,55,"0"
"451",435000,2,"0",0,3,0,47.6969,-122.026,4697,"Redmond",283.076923076923,7,"0"
"452",260000,1.5,"0",0,4,0,47.505,-122.259,5350,"Seattle",236,56,"0"
"453",671500,1.5,"0",0,5,630,47.667,-122.289,4000,"Seattle",174.857142857143,88,"0"
"454",610000,1.5,"0",0,3,0,47.6376,-122.353,3400,"Seattle",236,108,"0"
"455",338900,2,"0",0,3,0,47.3572,-122.015,5998,"Maple Valley",244,12,"0"
"456",720000,2,"0",0,3,0,47.5816,-121.97,7944,"Sammamish",355.555555555556,11,"0"
"457",442000,1.5,"0",0,4,800,47.5502,-122.311,5445,"Seattle",195.555555555556,88,"0"
"458",650000,1.5,"0",0,5,0,47.6136,-122.299,3840,"Seattle",291.428571428571,113,"0"
"459",263500,1,"0",0,3,290,47.4478,-122.161,9081,"Renton",180.869565217391,34,"0"
"460",266000,2,"0",0,3,0,47.3521,-122.212,3402,"Auburn",277.692307692308,6,"0"
"461",530000,2,"0",0,3,0,47.7727,-122.229,5471,"Kenmore",309.333333333333,11,"0"
"462",180000,1,"0",0,4,0,47.3062,-122.371,8470,"Federal Way",276.8,50,"0"
"463",619000,2,"0",0,3,0,47.5422,-121.86,7320,"Snoqualmie",418.461538461538,10,"0"
"464",264000,1,"0",0,4,0,47.3366,-122.306,8976,"Federal Way",330.909090909091,53,"0"
"465",730000,1.5,"0",4,4,600,47.573,-122.409,4920,"Seattle",291.428571428571,74,"0"
"466",439000,2,"0",0,3,0,47.7258,-122.177,8155,"Kirkland",284.137931034483,40,"0"
"467",268500,1,"0",0,4,340,47.4025,-122.176,7260,"Kent",160,34,"0"
"468",330000,1,"0",0,3,0,47.476,-121.755,15744,"North Bend",262.608695652174,30,"0"
"469",640000,1.5,"0",0,3,200,47.6045,-122.307,5120,"Seattle",301.538461538462,112,"1"
"470",9e+05,2,"0",0,4,0,47.6366,-122.058,12835,"Sammamish",489.230769230769,37,"0"
"471",370000,2,"0",0,4,0,47.3725,-122.06,14000,"Maple Valley",337.6,30,"0"
"472",685000,1.5,"0",0,5,730,47.5897,-122.292,3900,"Seattle",221.666666666667,84,"0"
"473",290000,2,"0",0,3,0,47.4489,-122.188,3049,"Renton",247.692307692308,9,"0"
"474",296000,2,"0",0,3,0,47.3665,-122.017,3802,"Maple Valley",237.333333333333,9,"0"
"475",360000,2,"0",0,3,0,47.4964,-122.251,8505,"Seattle",245.333333333333,19,"0"
"476",240500,1,"0",0,3,470,47.492,-122.317,12012,"Seattle",172.173913043478,18,"0"
"477",372500,2,"0",0,3,0,47.5496,-122.373,2385,"Seattle",254.545454545455,8,"0"
"478",595000,2,"0",2,3,0,47.5008,-121.776,9691,"North Bend",518.461538461538,11,"0"
"479",1220000,2,"0",0,4,0,47.5494,-122.216,15263,"Mercer Island",441.379310344828,53,"0"
"480",507000,1,"0",0,3,0,47.7123,-122.027,6254,"Redmond",351.578947368421,11,"0"
"481",185000,2,"0",0,3,0,47.3122,-121.996,10816,"Black Diamond",248.695652173913,21,"0"
"482",460000,1,"0",0,3,0,47.6947,-122.125,7210,"Redmond",250.434782608696,35,"0"
"483",435500,2,"0",0,3,0,47.5665,-122.018,4490,"Issaquah",232,30,"0"
"484",531000,2,"0",0,3,160,47.6634,-122.34,1800,"Seattle",185,15,"0"
"485",443500,1,"0",0,3,0,47.7047,-122.373,6930,"Seattle",235,66,"0"
"486",223000,1,"0",0,3,370,47.3666,-122.084,7586,"Kent",216.666666666667,25,"0"
"487",340000,3,"0",0,3,0,47.6972,-122.35,1415,"Seattle",200,18,"0"
"488",650000,1,"0",0,4,640,47.6372,-122.395,4050,"Seattle",205,90,"0"
"489",533600,2,"0",0,4,0,47.5694,-122.001,5085,"Issaquah",296.923076923077,25,"0"
"490",695000,2,"0",0,3,0,47.6214,-122.024,6344,"Sammamish",376.296296296296,10,"0"
"491",242000,1.5,"0",0,4,0,47.3961,-122.188,7777,"Kent",222.608695652174,27,"0"
"492",425000,1,"0",0,3,540,47.7162,-122.309,7515,"Seattle",204.8,48,"0"
"493",525000,2,"0",0,3,0,47.6844,-122.113,10125,"Redmond",238.4,34,"0"
"494",485000,2,"0",0,3,0,47.5737,-122.018,5411,"Issaquah",289.230769230769,27,"0"
"495",175000,1,"0",0,3,0,47.4474,-121.771,9650,"North Bend",250,44,"0"
"496",210000,1,"0",0,3,0,47.3128,-122.184,7245,"Auburn",240,32,"0"
"497",260000,2,"0",0,3,0,47.4022,-122.171,7536,"Kent",295.384615384615,26,"0"
"498",577000,1,"0",0,3,730,47.5671,-122.391,5750,"Seattle",204.615384615385,39,"0"
"499",2e+05,1,"0",0,4,0,47.2876,-122.212,10588,"Auburn",220,57,"0"
"500",605000,1,"0",0,4,820,47.682,-122.372,5000,"Seattle",197.894736842105,88,"0"
"501",325000,1,"0",0,4,0,47.7125,-122.331,6860,"Seattle",198,68,"0"
"502",289500,1,"0",0,4,140,47.496,-122.239,6600,"Seattle",164,71,"0"
"503",559950,3,"0",0,3,0,47.5876,-122.309,1784,"Seattle",255.384615384615,1,"0"
"504",1042500,1,"0",1,4,570,47.6821,-122.273,9375,"Seattle",231.304347826087,74,"0"
"505",543500,1,"0",0,3,280,47.6581,-122.396,4000,"Seattle",158.4,45,"0"
"506",218000,1,"0",0,5,0,47.1951,-122.001,8610,"Enumclaw",192,33,"0"
"507",565000,1,"0",0,4,370,47.6539,-122.396,6000,"Seattle",202.105263157895,101,"1"
"508",426700,1,"0",0,5,480,47.5375,-122.178,7700,"Renton",278.260869565217,47,"0"
"509",650000,1,"0",3,3,560,47.7605,-122.267,11782,"Kenmore",327.692307692308,58,"0"
"510",542000,1,"0",0,3,120,47.6663,-122.326,4080,"Seattle",192.5,105,"0"
"511",415000,1,"0",0,3,0,47.6978,-122.13,7990,"Redmond",186.086956521739,38,"0"
"512",214000,1,"0",0,4,0,47.3221,-122.215,8316,"Auburn",240,62,"0"
"513",245000,2,"0",0,5,0,47.4488,-122.275,8912,"Seattle",247.272727272727,66,"0"
"514",314500,1,"0",0,3,0,47.2681,-122.31,11590,"Federal Way",341.666666666667,22,"0"
"515",1120000,2,"0",0,5,1000,47.5821,-122.39,5750,"Seattle",363.636363636364,91,"0"
"516",378000,1,"0",0,3,500,47.5395,-122.39,5500,"Seattle",160,52,"0"
"517",305000,1,"0",0,3,910,47.336,-122.269,7802,"Auburn",178.666666666667,33,"0"
"518",729500,3,"0",1,3,130,47.5818,-122.402,1352,"Seattle",235.384615384615,0,"0"
"519",430000,2,"0",0,3,0,47.5317,-121.853,4744,"Snoqualmie",363.076923076923,12,"0"
"520",240000,1,"0",0,3,610,47.3647,-122.05,8125,"Maple Valley",200,28,"0"
"521",545000,1.5,"0",0,3,0,47.5338,-122.384,5100,"Seattle",292.173913043478,99,"0"
"522",530000,1,"0",0,3,450,47.6681,-122.305,2750,"Seattle",151.304347826087,97,"0"
"523",425000,1.5,"0",0,3,0,47.5044,-122.35,7649,"Seattle",210,90,"0"
"524",220000,1,"0",0,3,0,47.4793,-122.346,8640,"Seattle",200,71,"0"
"525",325000,1,"0",2,3,800,47.5193,-122.274,6900,"Seattle",224,63,"0"
"526",597500,1.5,"0",0,4,770,47.555,-122.379,6500,"Seattle",230,104,"0"
"527",337000,2,"0",0,3,0,47.526,-121.826,4400,"Snoqualmie",226.153846153846,16,"0"
"528",1e+06,2,"0",2,3,0,47.655,-122.124,9812,"Redmond",489.230769230769,24,"0"
"529",495000,1,"0",0,3,0,47.6718,-122.267,6000,"Seattle",198,72,"0"
"530",748000,2,"0",0,3,800,47.6327,-122.109,3380,"Redmond",231.764705882353,14,"0"
"531",888000,1,"0",0,4,0,47.6245,-122.198,9185,"Bellevue",227.272727272727,62,"0"
"532",269900,1,"0",0,3,0,47.4761,-121.758,15625,"North Bend",198.260869565217,29,"0"
"533",496500,1,"0",0,3,700,47.5221,-122.045,11400,"Issaquah",206.666666666667,48,"0"
"534",475000,2,"0",0,3,0,47.7522,-122.278,6000,"Seattle",252.307692307692,46,"0"
"535",312000,3,"0",0,3,0,47.7145,-122.311,1232,"Seattle",228.181818181818,11,"0"
"536",323000,1,"0",0,3,0,47.7404,-122.11,11632,"Woodinville",258,39,"0"
"537",331000,1,"0",0,3,0,47.4834,-122.159,7369,"Renton",226.086956521739,29,"0"
"538",306000,3,"0",0,3,0,47.7049,-122.353,1422,"Seattle",221.818181818182,8,"0"
"539",655000,3,"0",0,3,0,47.6915,-122.381,4000,"Seattle",350.666666666667,13,"0"
"540",290000,1,"0",0,4,0,47.336,-122.319,12667,"Federal Way",354.545454545455,56,"0"
"541",1250000,2,"0",0,5,800,47.6597,-122.274,4000,"Seattle",286.060606060606,50,"0"
"542",460000,1,"0",0,4,690,47.6759,-122.286,5600,"Seattle",149.565217391304,66,"0"
"543",435000,1,"0",0,4,850,47.6988,-122.319,6380,"Seattle",113.333333333333,75,"0"
"544",664000,1,"0",0,5,880,47.5427,-122.181,11211,"Bellevue",210.322580645161,37,"0"
"545",865000,2,"0",3,4,0,47.6462,-122.318,4620,"Seattle",266.666666666667,94,"0"
"546",497000,1,"0",0,3,520,47.705,-122.202,9579,"Kirkland",216,40,"0"
"547",280000,1,"0",0,4,0,47.4965,-121.785,7000,"North Bend",252.5,90,"0"
"548",188000,1,"0",0,3,0,47.5024,-122.271,8056,"Seattle",248.888888888889,91,"0"
"549",478500,1,"0",2,3,890,47.5304,-122.387,5300,"Seattle",240,46,"0"
"550",222000,1,"0",0,4,470,47.291,-122.368,7187,"Federal Way",161.666666666667,34,"0"
"551",609900,2,"0",0,3,0,47.3558,-122.004,7323,"Maple Valley",425.333333333333,9,"0"
"552",413000,2,"0",0,4,630,47.5536,-122.359,5775,"Seattle",205.882352941176,20,"0"
"553",4e+05,1.5,"0",0,3,0,47.6942,-122.321,5413,"Seattle",236.666666666667,85,"0"
"554",802541,2,"0",0,3,0,47.5462,-122.182,6768,"Bellevue",341.714285714286,1,"0"
"555",320000,2,"0",0,3,0,47.2918,-122.346,8231,"Federal Way",412.307692307692,25,"0"
"556",507000,2,"0",0,3,0,47.5441,-121.882,6216,"Snoqualmie",364,9,"0"
"557",387500,1,"0",0,3,0,47.6982,-122.298,8322,"Seattle",244,69,"0"
"558",396000,1,"0",0,3,0,47.7415,-122.101,13950,"Woodinville",300,48,"0"
"559",373000,1,"0",1,3,400,47.4862,-122.224,11964,"Renton",248.695652173913,57,"0"
"560",359900,2,"0",0,3,0,47.4406,-122.141,7986,"Renton",340.689655172414,32,"0"
"561",410000,1,"0",0,3,130,47.6997,-122.316,4343,"Seattle",167.5,88,"0"
"562",245000,1,"0",0,3,0,47.3702,-122.185,6222,"Kent",235,30,"0"
"563",268000,1,"0",0,3,580,47.3923,-122.311,10369,"Seattle",162.962962962963,38,"0"
"564",225000,1,"0",0,3,840,47.3664,-122.1,13475,"Kent",160,36,"0"
"565",980000,2,"0",0,3,0,47.5894,-122.195,11550,"Bellevue",308.965517241379,39,"0"
"566",795000,1.5,"0",2,3,0,47.5708,-122.359,5000,"Seattle",345,110,"0"
"567",195000,1,"0",0,3,0,47.5156,-122.262,5304,"Seattle",205,62,"0"
"568",480000,1,"0",0,2,450,47.589,-122.177,12010,"Bellevue",247.142857142857,65,"0"
"569",485000,1,"0",0,3,300,47.6385,-122.37,2048,"Seattle",157.142857142857,115,"0"
"570",130000,1,"0",0,3,0,47.4672,-122.291,10000,"Seattle",220,87,"0"
"571",325000,1,"0",2,4,0,47.3444,-122.327,4416,"Seattle",265,69,"0"
"572",440000,1,"0",0,4,0,47.731,-122.191,7490,"Kirkland",266.086956521739,31,"0"
"573",550000,1,"0",3,3,1020,47.7646,-122.271,10800,"Seattle",216.296296296296,57,"0"
"574",310000,1,"0",0,5,0,47.5015,-122.124,9100,"Renton",259.130434782609,48,"0"
"575",390000,2,"0",0,3,0,47.4206,-122.183,6818,"Kent",312,22,"0"
"576",243000,1,"0",0,4,0,47.3575,-122.28,12125,"Auburn",252.173913043478,34,"0"
"577",639000,2,"0",0,3,0,47.6285,-122.025,8799,"Sammamish",294.666666666667,25,"0"
"578",215000,1,"0",0,4,0,47.3437,-122.316,7379,"Federal Way",188.333333333333,46,"0"
